municipality_code,municipality_name,prefecture,account_name,friends_count,population,registration_rate,population_category,line_url,updated_at
,佐用町,兵庫県,佐用町,2757.0,13940.0,19.78,町,https://page.line.me/sayotown,2025-12-03
,新温泉町,兵庫県,新温泉町,3469.0,11824.0,29.34,町,https://page.line.me/shinonsentown,2025-12-03
,奈良県,奈良県,奈良県,75880.0,1274196.0,5.96,都道府県,https://page.line.me/pref.nara,2025-12-03
,奈良市,奈良県,奈良市,115537.0,345172.0,33.47,市,https://page.line.me/naracity,2025-12-03
,大和高田市,奈良県,大和高田市,9774.0,59165.0,16.52,市,https://page.line.me/yamatotakadacity,2025-12-03
,大和郡山市,奈良県,奈良県大和郡山市,15107.0,79980.0,18.89,市,https://page.line.me/yamatokoriyama-si,2025-12-03
,天理市,奈良県,天理市,2813.0,59979.0,4.69,市,https://page.line.me/tenricity,2025-12-03
,橿原市,奈良県,橿原市,20471.0,117710.0,17.39,市,https://page.line.me/kashiharacity,2025-12-03
,桜井市,奈良県,奈良県桜井市,7338.0,52447.0,13.99,市,https://page.line.me/sakuraicity,2025-12-03
,五條市,奈良県,五條市,3346.0,24849.0,13.47,市,https://page.line.me/gojo_city,2025-12-03
,御所市,奈良県,御所市,5830.0,21686.0,26.88,市,https://page.line.me/gosecity,2025-12-03
,生駒市,奈良県,生駒市,25110.0,113968.0,22.03,市,https://page.line.me/ikomacity,2025-12-03
,香芝市,奈良県,香芝市,34741.0,76877.0,45.19,市,https://page.line.me/kashiba.city,2025-12-03
,葛城市,奈良県,葛城市,5036.0,37067.0,13.59,市,https://page.line.me/katsuragi_city,2025-12-03
,宇陀市,奈良県,宇陀市,1318.0,25033.0,5.27,市,https://page.line.me/uda-city,2025-12-03
,平群町,奈良県,平群町,2589.0,17393.0,14.89,町,https://page.line.me/heguritown,2025-12-03
,三郷町,奈良県,三郷町,3167.0,22572.0,14.03,町,https://page.line.me/sangotown,2025-12-03
,斑鳩町,奈良県,斑鳩町,10004.0,27242.0,36.72,町,https://page.line.me/ikarugatown,2025-12-03
,川西町,奈良県,川西町,1786.0,7691.0,23.22,町,https://page.line.me/kawanishitown,2025-12-03
,三宅町,奈良県,三宅町政策推進課,431.0,6037.0,7.14,町,https://page.line.me/296xnxvc,2025-12-03
,田原本町,奈良県,田原本町,4831.0,30500.0,15.84,町,https://page.line.me/tawaramoto-town,2025-12-03
,高取町,奈良県,高取町,1168.0,6074.0,19.23,町,https://page.line.me/takatori3334,2025-12-03
,明日香村,奈良県,明日香村,684.0,4686.0,14.6,村,https://page.line.me/asuka_village,2025-12-03
,上牧町,奈良県,上牧町,5187.0,20464.0,25.35,町,https://page.line.me/kanmaki,2025-12-03
,王寺町,奈良県,王寺町,13121.0,23499.0,55.84,町,https://page.line.me/ojitown,2025-12-03
,広陵町,奈良県,広陵町,16569.0,33762.0,49.08,町,https://page.line.me/koryo_town,2025-12-03
,河合町,奈良県,河合町,2785.0,16039.0,17.36,町,https://page.line.me/kawai-town,2025-12-03
,吉野町,奈良県,吉野町,3444.0,5196.0,66.28,町,https://page.line.me/yoshino.town,2025-12-03
,大淀町,奈良県,大淀町,8580.0,15134.0,56.69,町,https://page.line.me/oyodotown,2025-12-03
,下市町,奈良県,下市町,2907.0,4171.0,69.7,町,https://page.line.me/shimoichi,2025-12-03
,黒滝村,奈良県,黒滝村,101.0,525.0,19.24,村,https://page.line.me/kurotakimura,2025-12-03
,下北山村,奈良県,下北山村役場,1663.0,662.0,251.21,村,https://page.line.me/shimokitayamamura,2025-12-03
,和歌山県,和歌山県,和歌山県,12842.0,867928.0,1.48,都道府県,https://page.line.me/wakayama_pref,2025-12-03
,和歌山市,和歌山県,和歌山市,33629.0,341549.0,9.85,市,https://page.line.me/wakayama_city,2025-12-03
,海南市,和歌山県,海南市,4839.0,44507.0,10.87,市,https://page.line.me/kainan_city,2025-12-03
,橋本市,和歌山県,橋本市,17866.0,57188.0,31.24,市,https://page.line.me/hashimoto_city,2025-12-03
,有田市,和歌山県,有田市,8725.0,23998.0,36.36,市,https://page.line.me/arida_city,2025-12-03
,御坊市,和歌山県,御坊市,5369.0,21462.0,25.02,市,https://page.line.me/gobo.city,2025-12-03
,田辺市,和歌山県,田辺市,7664.0,64188.0,11.94,市,https://page.line.me/tanabecity,2025-12-03
,新宮市,和歌山県,新宮市,3644.0,24601.0,14.81,市,https://page.line.me/shingu_city,2025-12-03
,紀の川市,和歌山県,紀の川市,31568.0,56040.0,56.33,市,https://page.line.me/kinokawacity,2025-12-03
,岩出市,和歌山県,岩出市,3436.0,53670.0,6.4,市,https://page.line.me/iwade.city,2025-12-03
,かつらぎ町,和歌山県,かつらぎ町,7143.0,14661.0,48.72,町,https://page.line.me/katsuragi-town,2025-12-03
,九度山町,和歌山県,九度山町,662.0,3413.0,19.4,町,https://page.line.me/kudoyama,2025-12-03
,高野町,和歌山県,高野町,1120.0,2639.0,42.44,町,https://page.line.me/town.koya,2025-12-03
,湯浅町,和歌山県,湯浅町,922.0,9965.0,9.25,町,https://page.line.me/yuasa_town,2025-12-03
,広川町,和歌山県,和歌山県広川町,552.0,6227.0,8.86,町,https://page.line.me/hirogawa.town,2025-12-03
,由良町,和歌山県,由良町,847.0,4705.0,18.0,町,https://page.line.me/yuracity,2025-12-03
,みなべ町,和歌山県,和歌山県みなべ町,1779.0,10814.0,16.45,町,https://page.line.me/minabe.town,2025-12-03
,上富田町,和歌山県,上富田町,1769.0,15291.0,11.57,町,https://page.line.me/kamitonda_town,2025-12-03
,北山村,和歌山県,北山村役場,565.0,347.0,162.82,村,https://page.line.me/kwd8867y,2025-12-03
,串本町,和歌山県,串本町,744.0,13020.0,5.71,町,https://page.line.me/kushimoto_town,2025-12-03
,鳥取県,鳥取県,鳥取県,15012.0,524535.0,2.86,都道府県,https://page.line.me/tottori.pref_line,2025-12-03
,鳥取市,鳥取県,鳥取市,52057.0,180021.0,28.92,市,https://page.line.me/tottori-city,2025-12-03
,米子市,鳥取県,米子市,4971.0,143060.0,3.47,市,https://page.line.me/yonago_city,2025-12-03
,倉吉市,鳥取県,倉吉市,6072.0,43275.0,14.03,市,https://page.line.me/kurayoshi-city,2025-12-03
,境港市,鳥取県,境港市,3621.0,31155.0,11.62,市,https://page.line.me/sakaiminato.city,2025-12-03
,岩美町,鳥取県,岩見町,1654.0,10064.0,16.43,町,https://page.line.me/iwamichou,2025-12-03
,智頭町,鳥取県,智頭町,333.0,5644.0,5.9,町,https://page.line.me/chizu-town,2025-12-03
,湯梨浜町,鳥取県,湯梨浜町,1061.0,15442.0,6.87,町,https://page.line.me/yurihama_line,2025-12-03
,琴浦町,鳥取県,琴浦町,4881.0,14793.0,33.0,町,https://page.line.me/kotouratown,2025-12-03
,日吉津村,鳥取県,日吉津村,735.0,3570.0,20.59,村,https://page.line.me/hiezu_son,2025-12-03
,大山町,鳥取県,大山町,1692.0,13965.0,12.12,町,https://page.line.me/daisentown,2025-12-03
,南部町,鳥取県,南部町,3369.0,9632.0,34.98,町,https://page.line.me/nanbu_town,2025-12-03
,日南町,鳥取県,日南町,176.0,3574.0,4.92,町,https://page.line.me/nichinan_info,2025-12-03
,日野町,鳥取県,鳥取県日野町,329.0,2466.0,13.34,町,https://page.line.me/hino-town,2025-12-03
,江府町,鳥取県,江府町,613.0,2329.0,26.32,町,https://page.line.me/town_kofu,2025-12-03
,島根県,島根県,島根県,28419.0,633105.0,4.49,都道府県,https://page.line.me/shimane_line,2025-12-03
,松江市,島根県,松江市,13017.0,195516.0,6.66,市,https://page.line.me/matsuecity,2025-12-03
,浜田市,島根県,浜田市,4114.0,49626.0,8.29,市,https://page.line.me/hamada-city,2025-12-03
,出雲市,島根県,出雲市,34991.0,169840.0,20.6,市,https://page.line.me/izumocity,2025-12-03
,益田市,島根県,益田市,5628.0,41555.0,13.54,市,https://page.line.me/masudacity,2025-12-03
,安来市,島根県,安来市,1419.0,33776.0,4.2,市,https://page.line.me/yasugicity,2025-12-03
,江津市,島根県,江津市,2380.0,20699.0,11.5,市,https://page.line.me/gotsucity,2025-12-03
,雲南市,島根県,雲南市,4079.0,32685.0,12.48,市,https://page.line.me/unnan-city.shimane,2025-12-03
,奥出雲町,島根県,奥出雲町,1497.0,10442.0,14.34,町,https://page.line.me/okuizumo,2025-12-03
,飯南町,島根県,島根県飯南町,3639.0,4102.0,88.71,町,https://page.line.me/iinan_town,2025-12-03
,川本町,島根県,川本町,1384.0,2960.0,46.76,町,https://page.line.me/kawamoto-town,2025-12-03
,美郷町,島根県,島根県美郷町,17745.0,3799.0,467.1,町,https://page.line.me/shimanemisato,2025-12-03
,邑南町,島根県,邑南町,1318.0,9087.0,14.5,町,https://page.line.me/ohnan_town,2025-12-03
,吉賀町,島根県,島根県吉賀町,2223.0,5374.0,41.37,町,https://page.line.me/line.town.yoshika,2025-12-03
,海士町,島根県,海士町,7283.0,2313.0,314.87,町,https://page.line.me/amacho,2025-12-03
,隠岐の島町,島根県,隠岐の島町,1590.0,12413.0,12.81,町,https://page.line.me/okinoshima-town,2025-12-03
,岡山県,岡山県,晴れの国 岡山県,16773.0,1815161.0,0.92,都道府県,https://page.line.me/okayamaken,2025-12-03
,岡山市,岡山県,岡山市役所公式LINE,102495.0,709799.0,14.44,市,https://page.line.me/okayamacity,2025-12-03
,倉敷市,岡山県,倉敷市,15138.0,464431.0,3.26,市,https://page.line.me/kurashikicity,2025-12-03
,津山市,岡山県,津山市,8384.0,93775.0,8.94,市,https://page.line.me/tsuyama_city,2025-12-03
,玉野市,岡山県,玉野市,2936.0,51631.0,5.69,市,https://page.line.me/tamano_city,2025-12-03
,笠岡市,岡山県,笠岡市,12128.0,41919.0,28.93,市,https://page.line.me/kikikanri,2025-12-03
,井原市,岡山県,井原市,4660.0,35060.0,13.29,市,https://page.line.me/ibaracity,2025-12-03
,総社市,岡山県,総社市,30441.0,69152.0,44.02,市,https://page.line.me/soja_city,2025-12-03
,高梁市,岡山県,高梁市,2464.0,24987.0,9.86,市,https://page.line.me/takahashi.city,2025-12-03
,新見市,岡山県,新見市,2191.0,24850.0,8.82,市,https://page.line.me/niimi_city,2025-12-03
,備前市,岡山県,備前市役所,7191.0,28985.0,24.81,市,https://page.line.me/bizen-city,2025-12-03
,瀬戸内市,岡山県,瀬戸内市,10024.0,34872.0,28.75,市,https://page.line.me/setouchicity,2025-12-03
,赤磐市,岡山県,赤磐市,4449.0,40794.0,10.91,市,https://page.line.me/akaiwa_city,2025-12-03
,真庭市,岡山県,真庭市,1997.0,38502.0,5.19,市,https://page.line.me/maniwacity,2025-12-03
,美作市,岡山県,美作市,800.0,23345.0,3.43,市,https://page.line.me/mimasaka-city,2025-12-03
,浅口市,岡山県,浅口市,3958.0,31046.0,12.75,市,https://page.line.me/asakuchi_city,2025-12-03
,早島町,岡山県,早島町,1326.0,12418.0,10.68,町,https://page.line.me/hayashima_town,2025-12-03
,矢掛町,岡山県,矢掛町,3351.0,12318.0,27.2,町,https://page.line.me/yakage_town,2025-12-03
,新庄村,岡山県,新庄村（岡山県真庭郡新庄村）,130.0,671.0,19.37,村,https://page.line.me/shinjo_official,2025-12-03
,鏡野町,岡山県,鏡野町危機管理室,644.0,11227.0,5.74,町,https://page.line.me/110utecf,2025-12-03
,奈義町,岡山県,奈義町,1977.0,5145.0,38.43,町,https://page.line.me/nagi,2025-12-03
,西粟倉村,岡山県,西粟倉村,936.0,1263.0,74.11,村,https://page.line.me/nishi_awakura,2025-12-03
,久米南町,岡山県,久米南町,851.0,4035.0,21.09,町,https://page.line.me/kumenan_town,2025-12-03
,美咲町,岡山県,美咲町,2159.0,11597.0,18.62,町,https://page.line.me/misaki1735,2025-12-03
,吉備中央町,岡山県,吉備中央町,1755.0,9979.0,17.59,町,https://page.line.me/kibichuo_town,2025-12-03
,広島県,広島県,広島県,95453.0,2694648.0,3.54,都道府県,https://page.line.me/hiroshima_pref,2025-12-03
,広島市,広島県,広島市,174323.0,1174357.0,14.84,市,https://page.line.me/hiroshima_city,2025-12-03
,呉市,広島県,呉市,31005.0,193684.0,16.01,市,https://page.line.me/kurecity,2025-12-03
,竹原市,広島県,竹原市,4148.0,21474.0,19.32,市,https://page.line.me/takehara_city,2025-12-03
,三原市,広島県,三原市,32935.0,84184.0,39.12,市,https://page.line.me/miharacity,2025-12-03
,尾道市,広島県,尾道市,46224.0,121288.0,38.11,市,https://page.line.me/onomichi1898,2025-12-03
,福山市,広島県,福山市,180549.0,446209.0,40.46,市,https://page.line.me/fukuyamacity,2025-12-03
,府中市,広島県,広島県府中市,6620.0,33913.0,19.52,市,https://page.line.me/fuchucity,2025-12-03
,三次市,広島県,広島県三次市,15885.0,46694.0,34.02,市,https://page.line.me/miyoshicity,2025-12-03
,庄原市,広島県,庄原市,3200.0,29895.0,10.7,市,https://page.line.me/shobara_city,2025-12-03
,大竹市,広島県,広島県大竹市,1851.0,24683.0,7.5,市,https://page.line.me/otakecity,2025-12-03
,東広島市,広島県,東広島市,46911.0,198842.0,23.59,市,https://page.line.me/hh_kanko,2025-12-03
,廿日市市,広島県,広島県廿日市市,30839.0,111840.0,27.57,市,https://page.line.me/hatsukaichicity,2025-12-03
,安芸高田市,広島県,広島県安芸高田市,9029.0,23864.0,37.84,市,https://page.line.me/akitakata-city,2025-12-03
,江田島市,広島県,広島県江田島市,6829.0,19682.0,34.7,市,https://page.line.me/etajimacity,2025-12-03
,府中町,広島県,広島県府中町,9889.0,51012.0,19.39,町,https://page.line.me/fuchutown_pref,2025-12-03
,海田町,広島県,広島県海田町,7426.0,30209.0,24.58,町,https://page.line.me/kaita.town,2025-12-03
,熊野町,広島県,広島県熊野町,9488.0,22488.0,42.19,町,https://page.line.me/townkumano,2025-12-03
,坂町,広島県,坂町,3462.0,11965.0,28.93,町,https://page.line.me/saka-town,2025-12-03
,安芸太田町,広島県,安芸太田町,12609.0,4923.0,256.12,町,https://page.line.me/akiota,2025-12-03
,北広島町,広島県,北広島町,6658.0,16249.0,40.97,町,https://page.line.me/kitahiroshima_town,2025-12-03
,世羅町,広島県,世羅町,3529.0,13581.0,25.98,町,https://page.line.me/seratown,2025-12-03
,山口県,山口県,山口県,27069.0,1261226.0,2.15,都道府県,https://page.line.me/yamaguchikouhou,2025-12-03
,下関市,山口県,下関市,23274.0,237259.0,9.81,市,https://page.line.me/shimonosekicity,2025-12-03
,宇部市,山口県,宇部市,35821.0,153986.0,23.26,市,https://page.line.me/ubecity,2025-12-03
,山口市,山口県,山口市,35446.0,187965.0,18.86,市,https://page.line.me/yamaguchi-city,2025-12-03
,萩市,山口県,萩市,6841.0,39641.0,17.26,市,https://page.line.me/hagicity,2025-12-03
,防府市,山口県,防府市,6670.0,110086.0,6.06,市,https://page.line.me/hofucity,2025-12-03
,下松市,山口県,下松市,3190.0,54888.0,5.81,市,https://page.line.me/kudamatsu.city,2025-12-03
,岩国市,山口県,岩国市,21593.0,119798.0,18.02,市,https://page.line.me/iwakuni.city,2025-12-03
,光市,山口県,光市,6253.0,46567.0,13.43,市,https://page.line.me/hikaricity,2025-12-03
,長門市,山口県,長門市,14431.0,28999.0,49.76,市,https://page.line.me/nagatocity,2025-12-03
,柳井市,山口県,柳井市,3029.0,28437.0,10.65,市,https://page.line.me/yanaicity,2025-12-03
,美祢市,山口県,美祢市,1584.0,20227.0,7.83,市,https://page.line.me/mine-city,2025-12-03
,周南市,山口県,周南市,4553.0,129666.0,3.51,市,https://page.line.me/shunancity,2025-12-03
,山陽小野田市,山口県,山陽小野田市,9432.0,56787.0,16.61,市,https://page.line.me/sanyo-onoda_city,2025-12-03
,周防大島町,山口県,周防大島町,2867.0,12689.0,22.59,町,https://page.line.me/suo_oshima,2025-12-03
,和木町,山口県,和木町,612.0,5447.0,11.24,町,https://page.line.me/wakitown,2025-12-03
,上関町,山口県,上関町,826.0,1863.0,44.34,町,https://page.line.me/kaminoseki-town,2025-12-03
,田布施町,山口県,田布施町,2280.0,13343.0,17.09,町,https://page.line.me/tabuse35343,2025-12-03
,平生町,山口県,平生町,3910.0,10843.0,36.06,町,https://page.line.me/hiraotown,2025-12-03
,徳島県,徳島県,徳島県,197303.0,675864.0,29.19,都道府県,https://page.line.me/pref_tokushima,2025-12-03
,徳島市,徳島県,徳島市,24678.0,243083.0,10.15,市,https://page.line.me/tokushima.city,2025-12-03
,鳴門市,徳島県,鳴門市,2432.0,51042.0,4.76,市,https://page.line.me/naruto_city,2025-12-03
,小松島市,徳島県,小松島市,1700.0,33145.0,5.13,市,https://page.line.me/komatsushima-city,2025-12-03
,阿南市,徳島県,阿南市,13095.0,64588.0,20.27,市,https://page.line.me/anancity,2025-12-03
,吉野川市,徳島県,吉野川市,2485.0,35482.0,7.0,市,https://page.line.me/yoshinogawacity,2025-12-03
,阿波市,徳島県,阿波市,6518.0,31685.0,20.57,市,https://page.line.me/awacity,2025-12-03
,美馬市,徳島県,美馬市,2959.0,25350.0,11.67,市,https://page.line.me/mima_city,2025-12-03
,三好市,徳島県,三好市,1222.0,20477.0,5.97,市,https://www.miyoshi.i-tokushima.jp/docs/4737109.html,2025-12-03
,勝浦町,徳島県,勝浦町,395.0,4237.0,9.32,町,https://page.line.me/katsuuratown,2025-12-03
,上勝町,徳島県,上勝町,637.0,1185.0,53.76,町,https://page.line.me/kamikatsu_town,2025-12-03
,那賀町,徳島県,那賀町,4023.0,6249.0,64.38,町,https://page.line.me/naka-town,2025-12-03
,牟岐町,徳島県,牟岐町,1038.0,3091.0,33.58,町,https://page.line.me/mugi_town,2025-12-03
,美波町,徳島県,徳島県　 美波町,1631.0,5338.0,30.55,町,https://page.line.me/town.minami,2025-12-03
,北島町,徳島県,北島町,7384.0,23224.0,31.79,町,https://page.line.me/436dcirbkitajima,2025-12-03
,藍住町,徳島県,藍住町,3401.0,35099.0,9.69,町,https://page.line.me/aizumitown,2025-12-03
,東みよし町,徳島県,東みよし町,3793.0,12551.0,30.22,町,https://page.line.me/higashimiyoshi,2025-12-03
,香川県,香川県,香川県,9857.0,908343.0,1.09,都道府県,https://page.line.me/prefkagawa,2025-12-03
,高松市,香川県,高松市,18692.0,407174.0,4.59,市,https://page.line.me/takamatsucity,2025-12-03
,丸亀市,香川県,丸亀市,19287.0,107492.0,17.94,市,https://page.line.me/marugame_city,2025-12-03
,坂出市,香川県,坂出市,3050.0,47323.0,6.45,市,https://page.line.me/sakaide_city,2025-12-03
,善通寺市,香川県,善通寺市,12737.0,29611.0,43.01,市,https://page.line.me/zentsujicity,2025-12-03
,観音寺市,香川県,観音寺市,10063.0,53799.0,18.7,市,https://page.line.me/kan-onjicity,2025-12-03
,さぬき市,香川県,さぬき市,3891.0,43152.0,9.02,市,https://page.line.me/sanukicity,2025-12-03
,三豊市,香川県,三豊市,6037.0,57119.0,10.57,市,https://page.line.me/mitoyocity,2025-12-03
,土庄町,香川県,香川県土庄町,924.0,11432.0,8.08,町,https://page.line.me/tonosho,2025-12-03
,宇多津町,香川県,宇多津町,3910.0,18596.0,21.03,町,https://page.line.me/utazu,2025-12-03
,琴平町,香川県,琴平町,736.0,7614.0,9.67,町,https://page.line.me/kotohiraline,2025-12-03
,多度津町,香川県,多度津町,1380.0,20885.0,6.61,町,https://page.line.me/tadotsu_town,2025-12-03
,まんのう町,香川県,まんのう町,163.0,15971.0,1.02,町,https://page.line.me/mannotown,2025-12-03
,愛媛県,愛媛県,愛媛県,114396.0,1258374.0,9.09,都道府県,https://page.line.me/ehime_pref,2025-12-03
,松山市,愛媛県,松山市,113197.0,494811.0,22.88,市,https://page.line.me/line_matsuyamacity,2025-12-03
,今治市,愛媛県,今治市,47167.0,140980.0,33.46,市,https://page.line.me/imabari-city,2025-12-03
,宇和島市,愛媛県,愛媛県宇和島市,11729.0,63145.0,18.57,市,https://page.line.me/uwajima-city,2025-12-03
,八幡浜市,愛媛県,八幡浜市,4609.0,28654.0,16.09,市,https://page.line.me/city.yawatahama,2025-12-03
,新居浜市,愛媛県,新居浜市,29005.0,109434.0,26.5,市,https://page.line.me/niihama_city,2025-12-03
,西条市,愛媛県,西条市,19574.0,98998.0,19.77,市,https://page.line.me/saijocity,2025-12-03
,大洲市,愛媛県,大洲市,2208.0,36793.0,6.0,市,https://page.line.me/ozucity,2025-12-03
,伊予市,愛媛県,伊予市,3242.0,33415.0,9.7,市,https://page.line.me/iyocity,2025-12-03
,四国中央市,愛媛県,愛媛県四国中央市,19843.0,76754.0,25.85,市,https://page.line.me/city.shikokuchuo,2025-12-03
,西予市,愛媛県,愛媛県西予市,3899.0,31689.0,12.3,市,https://page.line.me/seiyo_city,2025-12-03
,東温市,愛媛県,東温市,5546.0,33117.0,16.75,市,https://page.line.me/toon-city,2025-12-03
,久万高原町,愛媛県,愛媛県久万高原町,2698.0,6163.0,43.78,町,https://page.line.me/kumakogen_town,2025-12-03
,松前町,愛媛県,愛媛県松前町,1999.0,29058.0,6.88,町,https://page.line.me/masakitown,2025-12-03
,砥部町,愛媛県,砥部町,1916.0,19710.0,9.72,町,https://page.line.me/tobe,2025-12-03
,内子町,愛媛県,内子町,1661.0,13648.0,12.17,町,https://page.line.me/uchikotown,2025-12-03
,伊方町,愛媛県,愛媛県伊方町,507.0,6983.0,7.26,町,https://page.line.me/ikata,2025-12-03
,松野町,愛媛県,松野町,162.0,3272.0,4.95,町,https://page.line.me/matsuno_town,2025-12-03
,鬼北町,愛媛県,鬼北町,139.0,8667.0,1.6,町,https://page.line.me/kihoku,2025-12-03
,愛南町,愛媛県,愛南町,921.0,17216.0,5.35,町,https://page.line.me/ainan-town,2025-12-03
,高知県,高知県,高知県,24635.0,644881.0,3.82,都道府県,https://page.line.me/kochi_kouhou,2025-12-03
,高知市,高知県,高知市,25118.0,309972.0,8.1,市,https://page.line.me/kochicity,2025-12-03
,安芸市,高知県,安芸市,921.0,14587.0,6.31,市,https://page.line.me/aki-city,2025-12-03
,南国市,高知県,南国市,6779.0,45278.0,14.97,市,https://page.line.me/nankokucity,2025-12-03
,土佐市,高知県,土佐市,1946.0,24371.0,7.98,市,https://page.line.me/tosacity,2025-12-03
,宿毛市,高知県,高知県宿毛市,6855.0,17141.0,39.99,市,https://page.line.me/sukumoshi,2025-12-03
,土佐清水市,高知県,土佐清水市,721.0,10625.0,6.79,市,https://page.line.me/tosashimizu1,2025-12-03
,四万十市,高知県,四万十市,9423.0,30288.0,31.11,市,https://page.line.me/shimantocity,2025-12-03
,香南市,高知県,香南市,3065.0,31396.0,9.76,市,https://page.line.me/konan.city,2025-12-03
,香美市,高知県,香美市,1072.0,24906.0,4.3,市,https://page.line.me/kami.city,2025-12-03
,田野町,高知県,田野町,231.0,2225.0,10.38,町,https://page.line.me/tanocho,2025-12-03
,馬路村,高知県,馬路村,4773.0,649.0,735.44,村,https://page.line.me/143lzoxa,2025-12-03
,芸西村,高知県,芸西村役場,533.0,3557.0,14.98,村,https://page.line.me/geisei,2025-12-03
,本山町,高知県,本山町政策企画課,114.0,2883.0,3.95,町,https://page.line.me/239qxrwm,2025-12-03
,大豊町,高知県,大豊町,226.0,2700.0,8.37,町,https://page.line.me/otoyo.kochi,2025-12-03
,土佐町,高知県,土佐町,592.0,3382.0,17.5,町,https://page.line.me/tosa-town,2025-12-03
,仁淀川町,高知県,仁淀川町,608.0,4035.0,15.07,町,https://page.line.me/niyodogawa-town,2025-12-03
,中土佐町,高知県,中土佐町,243.0,5156.0,4.71,町,https://page.line.me/nakatosa,2025-12-03
,佐川町,高知県,佐川町,2796.0,11330.0,24.68,町,https://page.line.me/team_sakawa,2025-12-03
,日高村,高知県,高知県日高村,2319.0,4476.0,51.81,村,https://page.line.me/hidakamura,2025-12-03
,四万十町,高知県,四万十町,2451.0,13700.0,17.89,町,https://page.line.me/shimanto_town,2025-12-03
,大月町,高知県,大月町,763.0,3865.0,19.74,町,https://page.line.me/otsukitown,2025-12-03
,黒潮町,高知県,黒潮町,2207.0,9083.0,24.3,町,https://page.line.me/kuroshio_town,2025-12-03
,福岡県,福岡県,福岡県庁,132954.0,5088841.0,2.61,都道府県,https://page.line.me/pref_fukuoka,2025-12-03
,北九州市,福岡県,北九州市,107793.0,900111.0,11.98,市,https://page.line.me/city.of.kitakyushu,2025-12-03
,福岡市,福岡県,福岡市,1949331.0,1670636.0,116.68,市,https://page.line.me/fukuokacity,2025-12-03
,大牟田市,福岡県,大牟田市,62359.0,102181.0,61.03,市,https://page.line.me/omuta_city,2025-12-03
,久留米市,福岡県,久留米市,96132.0,297943.0,32.27,市,https://page.line.me/kurume-city,2025-12-03
,直方市,福岡県,直方市,12123.0,54108.0,22.41,市,https://page.line.me/nogata_city,2025-12-03
,飯塚市,福岡県,飯塚市,25304.0,122300.0,20.69,市,https://page.line.me/iizuka_city,2025-12-03
,田川市,福岡県,田川市,12634.0,43494.0,29.05,市,https://page.line.me/tagawa-city,2025-12-03
,柳川市,福岡県,柳川市,3847.0,60143.0,6.4,市,https://page.line.me/yanagawa_city,2025-12-03
,八女市,福岡県,八女市,16926.0,57468.0,29.45,市,https://page.line.me/yamecity,2025-12-03
,筑後市,福岡県,筑後市,8452.0,48197.0,17.54,市,https://page.line.me/chikugo_city,2025-12-03
,大川市,福岡県,大川市,7961.0,30076.0,26.47,市,https://page.line.me/okawacity,2025-12-03
,行橋市,福岡県,行橋市（ゆくはしし）,25557.0,70253.0,36.38,市,https://page.line.me/city.yukuhashi,2025-12-03
,豊前市,福岡県,豊前市,7629.0,22370.0,34.1,市,https://page.line.me/buzen.city,2025-12-03
,中間市,福岡県,中間市,2217.0,37865.0,5.86,市,https://page.line.me/nakama_city,2025-12-03
,小郡市,福岡県,小郡市,15738.0,59406.0,26.49,市,https://page.line.me/ogoricity,2025-12-03
,筑紫野市,福岡県,筑紫野市,18650.0,105194.0,17.73,市,https://page.line.me/chikushinocity,2025-12-03
,春日市,福岡県,春日市,71440.0,109430.0,65.28,市,https://page.line.me/kasuga_fukuoka,2025-12-03
,大野城市,福岡県,大野城市,19911.0,104242.0,19.1,市,https://page.line.me/onojocity,2025-12-03
,宗像市,福岡県,宗像市,24736.0,96676.0,25.59,市,https://page.line.me/muna2020,2025-12-03
,太宰府市,福岡県,太宰府市,35910.0,72719.0,49.38,市,https://page.line.me/dazaifu_city,2025-12-03
,古賀市,福岡県,古賀市,18911.0,58166.0,32.51,市,https://page.line.me/koga-city,2025-12-03
,福津市,福岡県,福津市役所,12709.0,69388.0,18.32,市,https://page.line.me/fukutsucity,2025-12-03
,うきは市,福岡県,うきは市,10758.0,25953.0,41.45,市,https://page.line.me/ukihacity,2025-12-03
,宮若市,福岡県,宮若市,9004.0,24386.0,36.92,市,https://page.line.me/miyawaka-city,2025-12-03
,嘉麻市,福岡県,嘉麻市,5487.0,31904.0,17.2,市,https://page.line.me/kamacity,2025-12-03
,朝倉市,福岡県,朝倉市,5764.0,47654.0,12.1,市,https://page.line.me/asakura-city,2025-12-03
,みやま市,福岡県,みやま市,6542.0,32945.0,19.86,市,https://page.line.me/miyamacity,2025-12-03
,糸島市,福岡県,糸島市,39592.0,100413.0,39.43,市,https://page.line.me/itoshima_city,2025-12-03
,那珂川市,福岡県,那珂川市,29178.0,49004.0,59.54,市,https://page.line.me/nakagawacity,2025-12-03
,宇美町,福岡県,宇美町,13395.0,37094.0,36.11,町,https://page.line.me/covid19-1,2025-12-03
,篠栗町,福岡県,篠栗町,11721.0,30942.0,37.88,町,https://page.line.me/sasaguritown,2025-12-03
,志免町,福岡県,志免町,7236.0,46190.0,15.67,町,https://page.line.me/shimetown,2025-12-03
,須恵町,福岡県,須恵町,7113.0,29292.0,24.28,町,https://page.line.me/suetown,2025-12-03
,新宮町,福岡県,新宮町,2976.0,32461.0,9.17,町,https://page.line.me/shingu.town,2025-12-03
